,Country,Year,Elec/Heat,Manu/Cons,Trans,Fuel,Fugitive,Total
2831,"Korea, Dem. Rep. (North)",1988.0,17.11,79.9,4.02,19.44,0.0,120.47
2832,"Korea, Dem. Rep. (North)",1989.0,18.71,78.08,4.57,18.37,0.0,119.72999999999999
2833,"Korea, Dem. Rep. (North)",1990.0,15.87,76.82,4.64,16.68,0.0,114.00999999999999
2834,"Korea, Dem. Rep. (North)",1991.0,14.7,72.92,4.12,16.17,0.0,107.91000000000001
2835,"Korea, Dem. Rep. (North)",1992.0,13.55,63.01,3.35,15.6,0.0,95.50999999999999
2836,"Korea, Dem. Rep. (North)",1993.0,11.29,58.05,3.07,15.34,0.0,87.75
2837,"Korea, Dem. Rep. (North)",1994.0,11.82,51.61,2.06,14.52,0.0,80.00999999999999
2838,"Korea, Dem. Rep. (North)",1995.0,11.17,47.2,2.5,13.98,0.0,74.85000000000001
2839,"Korea, Dem. Rep. (North)",1996.0,11.18,40.16,2.02,12.41,0.0,65.77
2840,"Korea, Dem. Rep. (North)",1997.0,10.82,39.21,1.12,12.21,0.0,63.36
2841,"Korea, Dem. Rep. (North)",1998.0,8.54,36.36,2.1,11.42,0.0,58.42
2842,"Korea, Dem. Rep. (North)",1999.0,10.3,39.74,0.88,12.73,0.0,63.650000000000006
2843,"Korea, Dem. Rep. (North)",2000.0,11.36,42.03,1.69,13.49,0.0,68.57
2844,"Korea, Dem. Rep. (North)",2001.0,11.83,43.91,1.55,13.57,0.0,70.85999999999999
2845,"Korea, Dem. Rep. (North)",2002.0,11.29,41.9,1.56,12.94,0.0,67.69
2846,"Korea, Dem. Rep. (North)",2003.0,11.44,42.92,1.52,13.24,0.0,69.12
2847,"Korea, Dem. Rep. (North)",2004.0,11.67,43.9,1.53,13.54,0.0,70.64
2848,"Korea, Dem. Rep. (North)",2005.0,12.01,46.27,1.29,14.26,0.0,73.83
2849,"Korea, Dem. Rep. (North)",2006.0,11.99,47.39,0.99,14.61,0.0,74.98
2850,"Korea, Dem. Rep. (North)",2007.0,10.13,38.75,1.18,11.95,0.0,62.010000000000005
2851,"Korea, Dem. Rep. (North)",2008.0,11.21,43.22,1.21,13.32,0.0,68.96000000000001
2852,"Korea, Dem. Rep. (North)",2009.0,10.93,43.05,1.3,13.21,0.0,68.49
2853,"Korea, Dem. Rep. (North)",2010.0,10.2,40.32,1.31,12.41,0.0,64.24
2854,"Korea, Dem. Rep. (North)",2011.0,7.34,27.92,1.32,8.59,0.0,45.17
2855,"Korea, Dem. Rep. (North)",2012.0,7.32,28.2,1.3,8.6,0.0,45.419999999999995
2856,"Korea, Rep. (South)",1971.0,9.76,15.92,6.42,19.97,0.0,52.07
2857,"Korea, Rep. (South)",1972.0,11.14,15.38,5.93,21.5,0.0,53.95
2858,"Korea, Rep. (South)",1973.0,14.03,19.02,7.46,26.75,0.0,67.25999999999999
2859,"Korea, Rep. (South)",1974.0,15.76,20.1,7.02,27.88,0.0,70.75999999999999
2860,"Korea, Rep. (South)",1975.0,20.47,20.57,7.12,28.6,0.0,76.75999999999999
2861,"Korea, Rep. (South)",1976.0,22.96,23.5,7.84,31.08,0.0,85.38
2862,"Korea, Rep. (South)",1977.0,25.85,22.95,11.77,37.09,0.0,97.66
2863,"Korea, Rep. (South)",1978.0,28.66,26.33,13.68,37.75,0.0,106.41999999999999
2864,"Korea, Rep. (South)",1979.0,32.73,31.04,16.88,39.38,0.0,120.03
2865,"Korea, Rep. (South)",1980.0,34.8,30.64,14.37,44.56,0.0,124.37
2866,"Korea, Rep. (South)",1981.0,39.12,30.42,11.0,48.86,0.0,129.39999999999998
2867,"Korea, Rep. (South)",1982.0,41.4,28.07,12.47,47.11,0.0,129.05
2868,"Korea, Rep. (South)",1983.0,43.86,28.63,15.96,48.52,0.0,136.97
2869,"Korea, Rep. (South)",1984.0,48.88,28.44,17.55,53.99,0.0,148.86
2870,"Korea, Rep. (South)",1985.0,47.77,28.79,19.02,57.67,0.0,153.25
2871,"Korea, Rep. (South)",1986.0,45.79,30.33,22.14,61.4,0.0,159.66
2872,"Korea, Rep. (South)",1987.0,43.97,33.43,26.62,61.93,0.0,165.95000000000002
2873,"Korea, Rep. (South)",1988.0,55.96,38.44,30.45,64.48,0.0,189.33
2874,"Korea, Rep. (South)",1989.0,59.74,41.6,34.7,64.41,0.0,200.45000000000002
2875,"Korea, Rep. (South)",1990.0,62.81,53.61,43.26,69.61,0.0,229.29000000000002
2876,"Korea, Rep. (South)",1991.0,74.07,64.19,48.51,67.5,0.0,254.26999999999998
2877,"Korea, Rep. (South)",1992.0,85.62,68.61,53.95,68.74,0.0,276.92
2878,"Korea, Rep. (South)",1993.0,94.63,76.99,60.85,71.72,0.0,304.19
2879,"Korea, Rep. (South)",1994.0,105.96,85.41,63.9,73.77,0.0,329.04
2880,"Korea, Rep. (South)",1995.0,117.59,88.86,71.72,80.49,0.0,358.65999999999997
2881,"Korea, Rep. (South)",1996.0,130.0,94.28,75.58,83.87,0.0,383.73
2882,"Korea, Rep. (South)",1997.0,148.56,96.48,77.77,85.1,0.0,407.90999999999997
2883,"Korea, Rep. (South)",1998.0,131.25,88.86,65.12,65.82,0.0,351.05
2884,"Korea, Rep. (South)",1999.0,139.2,96.4,71.76,77.99,0.0,385.35
2885,"Korea, Rep. (South)",2000.0,180.15,106.3,77.72,73.56,0.0,437.72999999999996
2886,"Korea, Rep. (South)",2001.0,194.84,105.41,80.86,70.96,0.0,452.07
2887,"Korea, Rep. (South)",2002.0,188.2,100.22,86.07,71.63,0.0,446.11999999999995
2888,"Korea, Rep. (South)",2003.0,193.04,97.78,88.12,69.96,0.0,448.9
2889,"Korea, Rep. (South)",2004.0,220.67,94.8,88.85,65.49,0.0,469.80999999999995
2890,"Korea, Rep. (South)",2005.0,225.07,89.52,86.16,68.37,0.0,469.12
2891,"Korea, Rep. (South)",2006.0,232.95,95.12,86.1,62.53,0.0,476.69999999999993
2892,"Korea, Rep. (South)",2007.0,249.62,91.63,88.47,60.72,0.0,490.44000000000005
2893,"Korea, Rep. (South)",2008.0,263.0,95.93,84.19,58.64,0.0,501.76
2894,"Korea, Rep. (South)",2009.0,283.14,88.67,85.16,58.65,0.0,515.62
2895,"Korea, Rep. (South)",2010.0,316.29,99.07,86.76,62.33,0.0,564.45
2896,"Korea, Rep. (South)",2011.0,338.99,104.17,85.6,61.16,0.0,589.92
2897,"Korea, Rep. (South)",2012.0,343.15,101.59,88.06,60.12,0.0,592.92
2898,Kuwait,1971.0,6.09,2.68,1.92,3.35,1.5013190476190479,15.541319047619048
2899,Kuwait,1972.0,6.75,2.93,2.14,3.62,1.5013190476190479,16.94131904761905
2900,Kuwait,1973.0,7.06,3.12,2.18,3.88,1.5013190476190479,17.741319047619047
2901,Kuwait,1974.0,7.0,2.96,2.06,3.67,1.5013190476190479,17.19131904761905
2902,Kuwait,1975.0,7.06,2.68,2.01,3.32,1.5013190476190479,16.57131904761905
2903,Kuwait,1976.0,7.87,2.89,2.1,3.58,1.5013190476190479,17.941319047619047
2904,Kuwait,1977.0,8.7,3.02,2.41,3.95,1.5013190476190479,19.581319047619047
2905,Kuwait,1978.0,9.48,2.97,2.99,4.52,1.5013190476190479,21.46131904761905
2906,Kuwait,1979.0,12.38,4.28,3.2,5.7,1.5013190476190479,27.061319047619047
2907,Kuwait,1980.0,11.68,4.61,5.3,4.99,2.5775,29.1575
2908,Kuwait,1981.0,11.06,4.83,6.87,4.19,1.3918,28.341800000000003
2909,Kuwait,1982.0,12.88,5.82,8.79,3.09,0.8764,31.456400000000002
2910,Kuwait,1983.0,14.1,6.37,8.95,3.28,1.0826,33.782599999999995
2911,Kuwait,1984.0,15.5,5.34,7.31,5.17,1.1857,34.5057
2912,Kuwait,1985.0,16.87,6.71,9.14,4.37,0.5155,37.6055
2913,Kuwait,1986.0,18.5,7.3,9.36,5.53,1.1857,41.875699999999995
2914,Kuwait,1987.0,19.35,7.2,9.17,8.47,1.2888,45.4788
2915,Kuwait,1988.0,21.64,9.46,10.94,11.55,1.6496,55.2396
2916,Kuwait,1989.0,23.41,12.59,13.44,13.46,2.0104,64.9104
2917,Kuwait,1990.0,20.66,5.09,2.81,0.16,1.2887,30.008699999999997
2918,Kuwait,1991.0,4.78,1.23,1.88,0.05,28.1979,36.1379
2919,Kuwait,1992.0,11.96,6.77,4.49,0.26,0.9103,24.3903
2920,Kuwait,1993.0,16.08,9.08,4.73,0.26,0.9103,31.060299999999998
2921,Kuwait,1994.0,21.13,8.99,4.99,0.28,0.9104,36.3004
2922,Kuwait,1995.0,20.69,9.83,5.29,0.31,0.9104,37.03040000000001
2923,Kuwait,1996.0,21.0,8.5,5.39,0.31,0.9103,36.1103
2924,Kuwait,1997.0,22.28,8.0,5.64,0.32,0.9285,37.1685
2925,Kuwait,1998.0,26.15,9.85,5.78,0.32,0.9103,43.0103
2926,Kuwait,1999.0,30.88,9.42,5.95,0.33,0.9103,47.4903
2927,Kuwait,2000.0,32.21,10.63,5.96,0.33,0.9103,50.0403
2928,Kuwait,2001.0,36.44,10.32,6.07,0.34,0.8192,53.989200000000004
2929,Kuwait,2002.0,38.49,10.06,6.45,0.35,1.2743,56.624300000000005
2930,Kuwait,2003.0,37.36,14.11,7.01,0.36,2.0025,60.842499999999994
2931,Kuwait,2004.0,40.16,14.16,7.46,0.37,1.8205,63.970499999999994
2932,Kuwait,2005.0,44.42,17.21,8.08,0.43,1.7735,71.91350000000001
2933,Kuwait,2006.0,46.78,13.25,9.16,0.43,1.5962,71.2162
2934,Kuwait,2007.0,48.24,11.95,9.47,0.46,0.4434,70.56339999999999
2935,Kuwait,2008.0,51.01,12.46,10.43,0.51,0.3547,74.7647
2936,Kuwait,2009.0,56.74,12.66,11.61,0.5,0.3547,81.8647
2937,Kuwait,2010.0,55.28,12.15,12.4,0.48,0.3849,80.69490000000002
2938,Kuwait,2011.0,59.09,13.55,11.55,0.54,0.3849,85.1149
2939,Kuwait,2012.0,61.5,16.81,12.4,0.56,0.3849,91.65490000000001
2940,Kyrgyzstan,1971.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2941,Kyrgyzstan,1972.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2942,Kyrgyzstan,1973.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2943,Kyrgyzstan,1974.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2944,Kyrgyzstan,1975.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2945,Kyrgyzstan,1976.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2946,Kyrgyzstan,1977.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2947,Kyrgyzstan,1978.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2948,Kyrgyzstan,1979.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2949,Kyrgyzstan,1980.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2950,Kyrgyzstan,1981.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2951,Kyrgyzstan,1982.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2952,Kyrgyzstan,1983.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2953,Kyrgyzstan,1984.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2954,Kyrgyzstan,1985.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2955,Kyrgyzstan,1986.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2956,Kyrgyzstan,1987.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2957,Kyrgyzstan,1988.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2958,Kyrgyzstan,1989.0,1.1364285714285713,1.0071428571428573,1.0121428571428572,0.9466666666666667,0.0,4.102380952380952
2959,Kyrgyzstan,1990.0,3.88,8.28,5.96,4.34,0.0,22.46
2960,Kyrgyzstan,1991.0,3.88,7.41,4.61,4.24,0.0,20.14
2961,Kyrgyzstan,1992.0,2.69,3.32,2.68,4.46,0.0,13.149999999999999
2962,Kyrgyzstan,1993.0,1.5,2.86,1.56,3.75,0.0,9.67
2963,Kyrgyzstan,1994.0,1.17,2.6,0.5,2.01,0.0,6.279999999999999
2964,Kyrgyzstan,1995.0,2.18,0.56,1.11,0.57,0.0,4.420000000000001
2965,Kyrgyzstan,1996.0,2.45,1.01,1.17,0.85,0.0,5.4799999999999995
2966,Kyrgyzstan,1997.0,2.39,1.05,1.25,0.67,0.0,5.36
2967,Kyrgyzstan,1998.0,1.79,1.16,1.21,1.5,0.0,5.66
2968,Kyrgyzstan,1999.0,1.71,1.14,1.12,0.59,0.0,4.56
2969,Kyrgyzstan,2000.0,1.99,0.83,0.84,0.74,0.0,4.3999999999999995
2970,Kyrgyzstan,2001.0,1.75,0.62,0.88,0.48,0.0,3.73
2971,Kyrgyzstan,2002.0,1.61,1.47,0.77,0.84,0.0,4.69
2972,Kyrgyzstan,2003.0,1.65,1.66,0.93,0.97,0.0,5.209999999999999
2973,Kyrgyzstan,2004.0,1.64,1.58,1.17,0.75,0.0,5.14
2974,Kyrgyzstan,2005.0,2.04,0.75,1.08,1.01,0.0,4.88
2975,Kyrgyzstan,2006.0,1.92,0.74,1.15,1.06,0.0,4.87
2976,Kyrgyzstan,2007.0,1.9,0.97,1.73,1.35,0.0,5.949999999999999
2977,Kyrgyzstan,2008.0,2.25,1.06,1.94,1.74,0.0,6.99
2978,Kyrgyzstan,2009.0,2.1,0.45,2.25,1.71,0.0,6.510000000000001
2979,Kyrgyzstan,2010.0,1.65,0.66,1.96,1.76,0.0,6.029999999999999
2980,Kyrgyzstan,2011.0,1.74,0.59,2.74,2.13,0.0,7.2
2981,Kyrgyzstan,2012.0,1.85,1.53,3.9,2.24,0.0,9.52
2982,Latvia,1971.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2983,Latvia,1972.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2984,Latvia,1973.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2985,Latvia,1974.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2986,Latvia,1975.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2987,Latvia,1976.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2988,Latvia,1977.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2989,Latvia,1978.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2990,Latvia,1979.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2991,Latvia,1980.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2992,Latvia,1981.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2993,Latvia,1982.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2994,Latvia,1983.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2995,Latvia,1984.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2996,Latvia,1985.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2997,Latvia,1986.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2998,Latvia,1987.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
2999,Latvia,1988.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
3000,Latvia,1989.0,1.989047619047619,0.7021428571428571,1.4502380952380953,0.8630952380952381,0.0,5.00452380952381
3001,Latvia,1990.0,9.75,2.54,3.09,3.27,0.0,18.65
3002,Latvia,1991.0,8.75,1.83,2.8,3.69,0.0,17.07
3003,Latvia,1992.0,7.0,1.57,2.46,2.7,0.0,13.73
3004,Latvia,1993.0,5.26,1.56,2.29,2.54,0.0,11.649999999999999
3005,Latvia,1994.0,4.42,1.42,2.12,2.12,0.0,10.08
3006,Latvia,1995.0,4.06,1.35,2.02,1.42,0.0,8.85
3007,Latvia,1996.0,4.27,1.23,1.95,1.4,0.0,8.85
3008,Latvia,1997.0,3.79,1.4,1.98,1.21,0.0,8.379999999999999
3009,Latvia,1998.0,3.64,1.3,1.96,1.08,0.0,7.98
3010,Latvia,1999.0,3.21,1.18,1.92,1.06,0.0,7.369999999999999
3011,Latvia,2000.0,2.69,1.03,2.13,0.96,0.0,6.81
3012,Latvia,2001.0,2.6,1.0,2.52,1.11,0.0,7.23
3013,Latvia,2002.0,2.47,1.05,2.6,1.1,0.0,7.220000000000001
3014,Latvia,2003.0,2.42,1.09,2.74,1.18,0.0,7.43
3015,Latvia,2004.0,2.21,1.11,2.88,1.25,0.0,7.45
3016,Latvia,2005.0,2.19,1.13,3.01,1.24,0.0,7.57
3017,Latvia,2006.0,2.22,1.18,3.32,1.3,0.0,8.020000000000001
3018,Latvia,2007.0,2.09,1.19,3.75,1.3,0.0,8.33
3019,Latvia,2008.0,2.04,1.09,3.55,1.23,0.0,7.91
3020,Latvia,2009.0,1.97,0.89,3.1,1.21,0.0,7.17
3021,Latvia,2010.0,2.36,1.18,3.17,1.38,0.0,8.09
3022,Latvia,2011.0,2.17,1.06,2.82,1.29,0.0,7.34
3023,Latvia,2012.0,1.96,1.11,2.73,1.21,0.0,7.010000000000001
3024,Lebanon,1971.0,0.84,1.44,1.24,1.01,0.0,4.529999999999999
3025,Lebanon,1972.0,1.03,1.37,1.36,1.17,0.0,4.930000000000001
3026,Lebanon,1973.0,1.9,1.57,1.59,1.26,0.0,6.319999999999999
3027,Lebanon,1974.0,1.74,1.41,1.77,1.51,0.0,6.43
3028,Lebanon,1975.0,1.48,1.24,1.47,1.47,0.0,5.659999999999999
3029,Lebanon,1976.0,1.56,0.89,1.52,1.22,0.0,5.19
3030,Lebanon,1977.0,1.77,0.66,1.23,0.91,0.0,4.57
3031,Lebanon,1978.0,1.85,1.34,1.45,1.09,0.0,5.73
3032,Lebanon,1979.0,1.83,1.86,1.51,1.05,0.0,6.25
3033,Lebanon,1980.0,3.14,0.02,1.83,1.6,0.0,6.59
3034,Lebanon,1981.0,2.88,0.02,1.99,1.38,0.0,6.27
3035,Lebanon,1982.0,2.64,0.01,1.54,0.44,0.0,4.63
3036,Lebanon,1983.0,2.42,0.14,1.89,0.69,0.0,5.140000000000001
3037,Lebanon,1984.0,2.35,0.11,1.97,0.98,0.0,5.41
3038,Lebanon,1985.0,2.94,0.16,2.27,1.18,0.0,6.55
3039,Lebanon,1986.0,3.37,0.15,2.05,1.41,0.0,6.98
3040,Lebanon,1987.0,3.27,0.3,2.09,1.5,0.0,7.16
3041,Lebanon,1988.0,2.86,0.21,1.47,0.87,0.0,5.41
3042,Lebanon,1989.0,2.77,0.32,1.84,0.52,0.0,5.449999999999999
3043,Lebanon,1990.0,2.77,0.32,1.84,0.52,0.0,5.449999999999999
3044,Lebanon,1991.0,3.14,0.55,2.31,0.88,0.0,6.88
3045,Lebanon,1992.0,2.59,0.4,3.2,0.7,0.0,6.89
3046,Lebanon,1993.0,3.16,0.7,3.73,2.55,0.0,10.14
3047,Lebanon,1994.0,3.49,1.15,3.5,3.01,0.0,11.15
3048,Lebanon,1995.0,3.58,1.52,4.14,3.6,0.0,12.839999999999998
3049,Lebanon,1996.0,4.92,1.34,4.29,2.93,0.0,13.48
3050,Lebanon,1997.0,5.87,1.56,4.13,3.76,0.0,15.319999999999999
3051,Lebanon,1998.0,7.97,1.24,4.41,1.41,0.0,15.03
3052,Lebanon,1999.0,8.1,1.74,4.2,1.77,0.0,15.809999999999999
3053,Lebanon,2000.0,7.2,1.4,3.96,1.56,0.0,14.12
3054,Lebanon,2001.0,7.62,1.96,3.7,2.02,0.0,15.3
3055,Lebanon,2002.0,8.52,1.37,3.71,1.67,0.0,15.270000000000001
3056,Lebanon,2003.0,8.54,1.69,3.96,0.93,0.0,15.119999999999997
3057,Lebanon,2004.0,7.47,1.98,3.97,1.83,0.0,15.25
3058,Lebanon,2005.0,7.35,1.9,4.01,1.23,0.0,14.49
3059,Lebanon,2006.0,8.2,0.84,3.86,0.75,0.0,13.649999999999999
3060,Lebanon,2007.0,7.99,0.64,3.04,0.34,0.0,12.010000000000002
3061,Lebanon,2008.0,9.55,1.08,4.41,0.79,0.0,15.830000000000002
3062,Lebanon,2009.0,9.86,1.29,5.07,3.1,0.0,19.32
3063,Lebanon,2010.0,11.14,1.03,5.01,1.16,0.0,18.34
3064,Lebanon,2011.0,11.56,1.22,5.02,0.68,0.0,18.48
3065,Lebanon,2012.0,11.95,1.25,5.29,2.54,0.0,21.029999999999998
3066,Libya,1971.0,2.04,0.68,0.65,0.36,3.174452380952382,6.904452380952382
3067,Libya,1972.0,2.79,0.88,1.29,0.44,3.174452380952382,8.574452380952383
3068,Libya,1973.0,2.94,0.84,1.62,0.38,3.174452380952382,8.954452380952382
3069,Libya,1974.0,3.29,1.02,2.05,0.42,3.174452380952382,9.954452380952382
3070,Libya,1975.0,4.36,1.65,2.62,0.56,3.174452380952382,12.364452380952383
3071,Libya,1976.0,4.32,1.45,2.89,0.54,3.174452380952382,12.37445238095238
3072,Libya,1977.0,5.24,1.67,3.19,0.58,3.174452380952382,13.854452380952381
3073,Libya,1978.0,5.46,2.17,3.69,0.74,3.174452380952382,15.234452380952384
3074,Libya,1979.0,5.73,3.19,3.93,0.82,3.174452380952382,16.844452380952383
3075,Libya,1980.0,9.45,3.72,4.64,0.75,8.2996,26.8596
3076,Libya,1981.0,8.92,3.49,5.42,0.7,4.2271,22.757099999999998
3077,Libya,1982.0,9.86,4.58,5.78,0.54,5.2581,26.018099999999997
3078,Libya,1983.0,11.62,3.67,5.73,0.46,3.5054,24.9854
3079,Libya,1984.0,12.69,4.01,5.95,0.52,2.2682,25.4382
3080,Libya,1985.0,12.01,4.04,5.82,0.62,1.4434,23.933400000000002
3081,Libya,1986.0,13.75,4.05,5.65,0.56,1.2888,25.2988
3082,Libya,1987.0,13.9,3.92,5.85,0.91,1.4434,26.023400000000002
3083,Libya,1988.0,16.38,3.16,5.94,0.9,4.691,31.070999999999998
3084,Libya,1989.0,17.6,3.43,6.1,1.08,6.0828,34.2928
3085,Libya,1990.0,16.33,3.6,6.12,1.3,9.1242,36.4742
3086,Libya,1991.0,15.87,3.97,6.17,1.42,6.6989,34.1289
3087,Libya,1992.0,15.27,4.37,6.26,1.48,3.9330000000000003,31.313
3088,Libya,1993.0,15.7,3.97,7.36,1.6,3.1495,31.7795
3089,Libya,1994.0,18.2,4.35,8.75,1.79,3.2224,36.3124
3090,Libya,1995.0,18.82,4.95,9.41,1.93,3.2404,38.3504
3091,Libya,1996.0,19.55,4.96,10.41,2.07,3.2951,40.2851
3092,Libya,1997.0,19.27,5.57,9.99,2.15,3.3679,40.347899999999996
3093,Libya,1998.0,20.34,5.41,9.84,2.18,3.3315,41.1015
3094,Libya,1999.0,18.31,5.77,10.84,2.35,2.3666,39.6366
3095,Libya,2000.0,20.21,5.88,11.02,2.38,1.9115,41.4015
3096,Libya,2001.0,20.79,5.98,11.37,2.45,2.4759,43.065900000000006
3097,Libya,2002.0,22.16,5.98,11.59,2.51,2.4577,44.697700000000005
3098,Libya,2003.0,23.9,5.62,11.76,2.56,1.3654,45.205400000000004
3099,Libya,2004.0,23.98,6.25,12.26,2.44,1.6384,46.5684
3100,Libya,2005.0,24.48,5.74,12.62,2.43,4.5828,49.852799999999995
3101,Libya,2006.0,24.45,5.52,12.64,1.63,5.2852,49.5252
3102,Libya,2007.0,22.64,5.36,11.5,1.59,5.1592,46.2492
3103,Libya,2008.0,23.23,6.27,13.16,1.74,6.9878,51.3878
3104,Libya,2009.0,24.51,7.23,15.31,2.05,5.7835,54.8835
3105,Libya,2010.0,25.11,5.9,17.95,2.1,6.1773,57.2373
3106,Libya,2011.0,18.62,2.06,13.45,1.17,2.3092,37.609199999999994
3107,Libya,2012.0,21.0,4.53,16.59,2.08,6.9558,51.1558
3108,Lithuania,1971.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3109,Lithuania,1972.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3110,Lithuania,1973.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3111,Lithuania,1974.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3112,Lithuania,1975.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3113,Lithuania,1976.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3114,Lithuania,1977.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3115,Lithuania,1978.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3116,Lithuania,1979.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3117,Lithuania,1980.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3118,Lithuania,1981.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3119,Lithuania,1982.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3120,Lithuania,1983.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3121,Lithuania,1984.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3122,Lithuania,1985.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3123,Lithuania,1986.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3124,Lithuania,1987.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3125,Lithuania,1988.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3126,Lithuania,1989.0,3.6480952380952387,1.5973809523809521,2.1523809523809527,1.1276190476190475,0.0,8.52547619047619
3127,Lithuania,1990.0,13.67,7.15,5.47,6.83,0.0,33.12
3128,Lithuania,1991.0,14.72,7.32,6.04,7.22,0.0,35.3
3129,Lithuania,1992.0,8.62,3.64,3.99,3.5,0.0,19.75
3130,Lithuania,1993.0,7.36,2.27,3.05,2.97,0.0,15.65
